8945,1408315,Sloga Kraljevo,"Fudbalski klub Sloga Kraljevo is a football club based in Kraljevo, in Serbia.",Kraljevo,Serbia
10726,14083168,Deportivo Lara,"Asociación Civil Deportivo Lara is a professional football club based in Cabudare, Lara State, that was promoted to the Venezuelan league in 2009, in their first year of existence.",Cabudare,Venezuela
15712,1408336,Graficar,"RFK Grafičar Beograd is a football club based in Belgrade, Serbia. Grafičar has a reputation as an old traditional Belgrade club. Initially, it was financed by the printing industry of major city publishers of books, magazines and newspapers.",Belgrade,Serbia
14102,1408338,Zarkovo,"OFK Žarkovo is a professional football club based in Žarkovo, Belgrade, Serbia. They compete in the Serbian First League, the second tier of the national league system.",Belgrade,Serbia
15713,1408339,Kabel Novi Sad,"FK Kabel is a professional football club based in Novi Sad, Vojvodina, Serbia. They compete in the Serbian First League, the second tier of the national league system.",Novi Sad,Serbia
18717,1408340,Loznica,"FK Loznica is a professional football club from Loznica, Serbia.",Loznica,Serbia
8990,1408342,Borac,"Fudbalski klub Borac Čačak, or simply Borac Čačak, is a professional football club based in Čačak, Serbia. The home ground is Čačak Stadium, which has seating capacity of 8,000. As of 2019–20 season, the club competes in third tier Serbian League West.",Čačak,Serbia
12687,1408343,Buducnost Dobanovci,"FK Budućnost Dobanovci is a professional football club based in Dobanovci, Belgrade, Serbia. They currently compete in the Serbian First League, the second tier of the national league system.",Belgrade,Serbia
15714,1408344,Kolubara,"FK Kolubara is a professional football club based in Lazarevac, Serbia, Serbia. They compete in the Serbian SuperLiga, the top tier of the national league system.",Belgrade,Serbia
12404,1408345,Zemun,"Fudbalski klub Zemun is a Serbian professional football club based in Zemun, Belgrade, that competes in the Serbian First League.",Belgrade,Serbia
673,1408346,Jagodina,"Fudbalski klub Jagodina is a Serbian professional football club based in the city of Jagodina, which plays in the Serbian First League, the second tier in Serbia's football league. The club was founded in 1919 under the name JSK Zora, just months after the end of World War I.",Jagodina,Serbia
12405,1408718,Macva,"Fudbalski klub Mačva Šabac is a football club from Šabac, Serbia. One of the oldest football clubs in Serbia, their nickname is Provincijski Urugvaj (The Provincial Uruguay).",Šabac,Serbia
7427,1408724,Javor Ivanjica,"FK Javor Ivanjica is a professional football club based in Ivanjica, Serbia. They compete in the Serbian SuperLiga, the top tier of the national league system.",Ivanjica,Serbia
7488,14093721,TPS,"Turun Palloseura, commonly known as TPS, is a professional football club based in Turku, Finland.",Turku,Finland
707,1409872,Slavia Sofia,"PFC Slavia Sofia is a Bulgarian professional association football club based in Sofia, which currently competes in the top tier of the Bulgarian football league system, the First League. Slavia's home ground is the Slavia Stadium in Ovcha kupel with a capacity of 25,556.",Sofia,Bulgaria
7480,1409875,Etar 1924,"FC Etar Veliko Tarnovo is a former Bulgarian professional football club based in Veliko Tarnovo. They were last competing in the 2012–13 season of the Bulgarian A Professional Football Group, the top tier of professional football in Bulgaria.",Veliko Tarnovo,Bulgaria
10971,1409879,Tsarsko Selo,"Association Football Club Tsarsko Selo 2015, commonly referred to as Tsarsko Selo, was a Bulgarian association football club based in Sofia. It played in First League, the top tier of the Bulgarian football league system.",Sofia,Bulgaria
14092,1409880,Arda Kardzhali,"FC Arda 1924 Kardzhali is a Bulgarian association football club based in Kardzhali, which currently competes in the First League, the top tier of the Bulgarian football league system. It was founded on 13 October 1924, as an association football branch of a larger sports society in the town.",Kardzhali,Bulgaria
7689,14099359,Taraz,"FC Taraz is a Kazakhstani professional football club based at the Taraz Central Stadium in Taraz. A leading club in the early years of the Kazakhstan Premier League, they were champions in 1996, and Kazakhstan Cup winners in 2004.",Taraz,Kazakhstan
7800,14100131,Juventud,"Club Atlético Juventud is a sports club from Las Piedras, Canelones in Uruguay. CA Juventud won promotion to the Primera División Uruguaya to start in August 2007.",Las Piedras,Uruguay
9928,14100134,Racing de Montevideo,Racing Club de Montevideo is a football club from Montevideo in Uruguay. It currently participates in the Uruguayan Segunda División Profesional following their relegation at the end of the 2019 season.,Montevideo,Uruguay
8972,14101350,Stumbras,"Football Club Stumbras was a professional football club, based in Kaunas, Lithuania, which played in A Lyga, the top tier of Lithuanian football. Founded in 2013 on the basis of the NFA, the club has reached the heights of Lithuanian football in a fairly short period of time.",Kaunas,Lithuania
13935,14101400,Panevezys,"Futbolo klubas Panevėžys, commonly known as Panevėžys is a Lithuanian football team from the city of Panevėžys. The team was promoted to the Lithuanian A Lyga for the 2018-19 season.",Panevėžys,Lithuania
9435,14101471,Palanga,"FK Palanga was a professional football club based in Palanga, Lithuania. The team competes in the A Lyga, the top division of Lithuanian football in 2018 and 2019 seasons.",Palanga,Lithuania
8036,14101683,America Mineiro,"América Futebol Clube is a Brazilian football team from the city of Belo Horizonte, capital city of the Brazilian state of Minas Gerais. Founded in 1912, the club preserves its name and crest since its inception.",Belo Horizonte,Brazil
8904,14101977,São Bento,"Esporte Clube São Bento, commonly referred to as São Bento, is a professional association football club based in Sorocaba, São Paulo, Brazil.",Sorocaba,Brazil
10811,14101980,Vila Nova,"Vila Nova Futebol Clube, commonly referred to as Vila Nova, is a Brazilian professional club based in Goiânia, Goiás founded on 29 July 1943.",Goiânia,Brazil
7915,14101992,Sport Recife,"Sport Club do Recife,port Club do Recife, (Portuguese pronunciation: [ˈspɔɾti ˈklub du ʁeˈsifi]; known as Sport Recife or Sport, is a Brazilian sports club, located in the city of Recife, in the Brazilian state of Pernambuco. Founded in 1905, the club currently plays in Série B.",Recife,Brazil
15281,14103013,Kajha,Kajaanin Haka is a football club from Kajaani in Finland.  The club was formed in 1953 and their home ground is at the Kajaanin liikuntapuisto.  The men's football first team currently plays in the Kolmonen (Third Division).  The Chairman of KajHa is Jarmo Anttonen.,Kajaani,Finland
9419,14103040,KaPa,"Käpylän Pallo or KäPa for short, is a football club from the Käpylä district of Helsinki. The club currently plays in the Kakkonen, the third tier of the Finnish league system.  KäPa play their home matches at the Max Westerberg Areena in Käpylän liikuntapuisto.",Helsinki,Finland
9443,14103049,Gnistan,"IF Gnistan is a Finnish football club from the city of Helsinki, founded in 1924. The club is currently playing in the Ykkönen, the second tier of the Finnish league system. IF Gnistan play their home matches at Mustapekka Areena.",Helsinki,Finland
9221,14103231,Mikkelin Palloilijat,"Mikkelin Palloilijat is a Finnish professional football club, based in Mikkeli, that competes in the Ykkönen. The club was founded in 1929 and also included volleyball, bandy and ice hockey sections.",Mikkeli,Finland
8284,1410486,Puskas Akademia,"Puskás Akadémia Football Club, commonly known as Puskás Akadémia, is a football club based in Felcsút, Hungary, that competes in the Nemzeti Bajnokság I, the top flight of Hungarian football.",Felcsút,Hungary
7041,1410492,Ferencváros,"Ferencvárosi Torna Club, known as Ferencváros, Fradi, or simply FTC, is a professional football club based in Ferencváros, Budapest, Hungary, that competes in the Nemzeti Bajnokság I, the top flight of Hungarian football.",Budapest,Hungary
6889,1410494,MOL Fehérvár,"Fehérvár Football Club, is a Hungarian professional football club based in Székesfehérvár, which plays in the Nemzeti Bajnokság I, the top level of the Hungarian league system.",Székesfehérvár,Hungary
7292,1410496,Paksi,"Paksi FC (Hungarian pronunciation: [ˈpɒkʃ]) is a Hungarian football club based in Paks. Since its founding in 1952, it has played at either a county or national level. In 2006, it ascended to Borsodi Liga, or NB I, the top division in Hungarian football, for the first time.",Paks,Hungary
670,1410499,Honved,"Budapest Honvéd Football Club, commonly known as Budapest Honvéd or simply Honvéd, is a Hungarian sports club based in Kispest, Budapest, with the colours of red and black. The club is best known for its football team. Honvéd means the Homeland Defence.",Kispest,Hungary
8708,1410500,Mezokovesd,"Mezőkövesdi Sport Egyesület is a football club located in Mezőkövesd, Hungary. The team's colors are yellow and blue. The team name comes from the Zsóry family who founded the thermal baths that brought wealth to the town.",Mezőkövesd,Hungary
9398,14108874,Alianza Atletico,"Club Alianza Atlético de Sullana is a Peruvian football club, located in the city of Sullana, Piura. The club was founded in 1920 and promoted to the Peruvian Primera División in 1988. They are the only Peruvian top-tier club not based in a state capital.",Sullana,Peru
8696,14108952,Los Caimanes,"Los Caimanes is a Peruvian football club, playing in the city of Puerto Etén, Chiclayo, Lambayeque.",Puerto Etén,Peru
8723,14111421,Dibba Al-Fujairah,"Dibba Al Fujairah Football Club, known as Dibba Al Fujairah or simply Dibba, is an Emirati professional football club in Dibba Al-Fujairah.",Dibba Al-Fujairah,Emirates
63,14112729,FC Copenhagen,"Football Club Copenhagen, commonly known as FC København, FC Copenhagen, Copenhagen or simply FCK,  is a professional Danish football club in Copenhagen, Denmark.  FCK was founded in 1992 through the merger of Kjøbenhavns Boldklub and Boldklubben 1903. F.C.",Copenhagen,Denmark
12596,14113084,Deportiva Carmelita,"Asociación Deportiva Carmelita is a Costa Rican football team playing in the Segunda División. The team is based in Barrio El Carmen, Alajuela, Costa Rica and their home stadium is Rafael Bolaños Stadium in El Coyol, Alajuela.",Barrio El Carmen,Costa Rica
8712,1411313,Bekescsaba,Békéscsaba 1912 Előre is a Hungarian football club from Békéscsaba. The club was founded in 1912 as Előre Munkás Testedző Egyesület. The colours of the club are lilac and white.,Békéscsaba,Hungary
11444,1411318,Szolnoki MAV,"Szolnoki MÁV FC is a Hungarian football club, from the city of Szolnok. In 2010 it gained promotion to the National Championship.",Szolnok,Hungary
8633,1411325,Szeged,"Szeged-Csanád Grosics Akadémia is a Hungarian football club located in Szeged, Hungary. The team's colors are black and blue and they play their home matches at the Szent Gellért Fórum.",Szeged,Hungary
8713,1411326,Gyirmot,"Gyirmót FC Győr is a Hungarian football club based in Gyirmót [ˈɟirmoːt], a suburb of Győr. The team currently plays in the first division (Nemzeti Bajnokság I) of the Hungarian championship.",Gyirmót,Hungary
8526,1411333,Kazincbarcika,"Kazincbarcikai SC is a Hungarian football club based in Kazincbarcika, Hungary. Playing in yellow and blue, the team's home is the Pete András Stadion.",Kazincbarcika,Hungary
7629,14113381,Cracovia Kraków,"Miejski Klub Sportowy Cracovia Sportowa Spółka Akcyjna, commonly known simply as MKS Cracovia or Cracovia (Polish pronunciation: [kraˈkɔvʲa]), is a Polish professional football club based in Kraków.",Kraków,Poland
7443,14113382,Jagiellonia Białystok,"Jagiellonia Białystok is a Polish football club based in Białystok that plays in the Ekstraklasa, the top level of Polish football. The club was founded in 1920 by soldiers in the Reserve Battalion in Białystok. Jagiellonia play their home games at Stadion Miejski.",Białystok,Poland
7098,14113390,Piast Gliwice (Pol),"Gliwicki Klub Sportowy Piast Gliwice  is a Polish football club based in Gliwice, Poland. In the 2018–19 season, Piast won its first Polish championship.",Gliwice,Poland
8458,1411358,Nyíregyháza,"Nyíregyháza Spartacus is a football club from Nyíregyháza, Hungary. Formed in 1928, they've had brief stints in the Nemzeti Bajnokság III, they currently play in the second division. The team is locally referred to by their nickname, Szpari.",Nyíregyháza,Hungary
8507,1411359,Csakvari,"Aqvital FC Csákvár is a Hungarian football club located in Csákvár, Hungary. It currently plays in Hungarian National Championship II. The team's colors are yellow and blue.",Csákvár,Hungary
605,1411361,Haladas,"Szombathelyi Haladás, is a Hungarian football club based in Szombathely. Haladás is the Hungarian word for progress. The club, which was founded in 1919, plays its home games at Rohonci úti Stadion which has a capacity of 9,500 (5,430 seats). The club colours are green and white.",Szombathely,Hungary
8170,1411363,Ajka,"FC Ajka is a Hungarian football club located in Ajka, Hungary. It currently plays in Hungarian National Championship II. The team's colors are white and green.",Ajka,Hungary
8167,1411364,Vasas,Vasas SC is one of Hungary's major sports clubs. Most of its facilities are situated in Budapest's 13th district in the north of the town.,Budapest,Hungary
18262,1411366,DEAC,"Debreceni Egyetemi Atlétikai Club is a professional football club based in Debrecen, Hajdú-Bihar County, Hungary, that competes in the Nemzeti Bajnokság II, the second tier of Hungarian football.",Debrecen,Hungary
98,14113843,Metz,"Football Club de Metz, commonly referred to as FC Metz  or simply Metz (French pronunciation: [mɛs] (listen)), is a French association football club based in Metz, Lorraine. The club was formed in 1932 and plays in Ligue 1, the top division in the French football league system.",Metz,France
682,14114139,Troyes,"Espérance Sportive Troyes Aube Champagne, commonly known as Troyes, is a French association football club, based in Troyes, who play in Ligue 1. It was founded in 1986, as the third professional club from the city, after AS Troyes-Savinienne and Troyes AF.",Troyes,France
8849,14114144,Grenoble,"Grenoble Foot 38, commonly referred to as simply Grenoble or GF38, is a French association football club based in Grenoble. The club plays its home matches at the Stade des Alpes, a sports complex based in the heart of the city, and wears white and blue.",Grenoble,France
9092,14114145,Paris,"Paris Football Club, commonly referred to as Paris FC or simply PFC, is a French professional football club based in Paris, that competes in the Ligue 2, the second tier of French football. Paris FC play their home matches at the Stade Charléty, which is located in the 13th arrondissement of Paris.",Paris,France
7288,14114147,Clermont,Clermont Foot 63 is a French association football club based in Clermont-Ferrand. The first incarnation of the club was formed in 1911 and the current club was created in 1990 as a result of a merger. The club plays its home matches at the Stade Gabriel Montpied located within the city.,Clermont-Ferrand,France
7287,14114151,Gazélec Ajaccio,"Gazélec Football Club Ajaccio, commonly referred to as GFC Ajaccio, GFCA, Gazélec Ajaccio or simply Gazélec (French: [ɡazelɛk]), is a French football club from Ajaccio, Corsica. Founded in 1960, Gazélec plays in the Championnat National 3, the fifth tier of football in France.",Ajaccio,France
6924,14114155,Niort,"Chamois Niortais Football Club is a French association football club based in the commune of Niort, in the Deux-Sèvres department of western France. It was founded in 1925 by Charles Boinot, the son of the owner of a local chamois leather factory.",Niort,France
76,14114254,Levski,"Levski Sofia is a Bulgarian professional association football club based in Sofia, which competes in the First League, the top division of the Bulgarian football league system.",Sofia,Bulgaria
10582,14114409,Septemvri,"Septemvri is a Bulgarian professional association football club based in Sofia, who compete in the Second League, the second tier of Bulgarian football.",Sofia,Bulgaria
7092,14115478,St. Mirren,"St Mirren Football Club is a Scottish professional football club based in Paisley, Renfrewshire, that competes in the Scottish Premiership after winning the 2017–18 Scottish Championship. Founded in 1877, the team has two nicknames, the Buddies and the Saints.",Paisley,Scotland
12642,14117123,Ohod Medina,"Ohod Club is a Saudi Arabian professional football club based in Medina, which competes in the Pro League, the top tier of Saudi football. Ohod was named after Mount Uhud, hence the nickname ""Al-Jabal"". Ohod have won the Saudi First Division three times and have finished runners-up five times.",Medina,Saudi Arabia
8342,14117307,Queen of the South,"Queen of the South Football Club is a Scottish professional football club formed in 1919 in Dumfries. The club plays in Scottish League One, the third tier of Scottish football. They are traditionally nicknamed the Doonhamers but are more usually referred to as Queens or QOS.",Dumfries,Scotland
8879,14117864,Xamax,"Neuchâtel Xamax Football Club Serrières or Neuchâtel Xamax FCS (pronounced [nøʃɑtɛl ksamaks]) is a Swiss football club based in Neuchâtel. It was created in 1970 through a merger between FC Cantonal, founded in 1906 and Swiss champions of 1916, and FC Xamax founded in 1912.",Neuchâtel,Switzerland
572,14118056,Austria Vienna,"Fußballklub Austria Wien AG, is an Austrian association football club from the capital city of Vienna.",Vienna,Austria
631,14118059,Rapid Vienna,"Sportklub Rapid Wien, commonly known as Rapid Vienna, is an Austrian football club playing in the country's capital city of Vienna. Rapid has won the most Austrian championship titles (32), including the first title in the season 1911–12, as well as a German championship in 1941 during Nazi rule.",Vienna,Austria
10051,14119929,HNK Gorica,"Hrvatski nogometni klub Gorica, commonly referred to as HNK Gorica or simply Gorica, is a Croatian football club based in the town of Velika Gorica, located just south of the Croatian capital Zagreb. They play their home matches at the Gradski stadion Velika Gorica, which has a capacity of 5,200.",Velika Gorica,Croatia
7074,14119931,Slaven Belupo,"Nogometni klub Slaven Belupo, often referred to as NK Slaven Belupo, Slaven Belupo or simply Slaven, and known internationally as NK Slaven Koprivnica, is a Croatian professional football club based in the city of Koprivnica in the north of the country.",Koprivnica,Croatia
12571,14120663,Deportivo Petapa,"Deportivo Petapa was a Guatemalan football team based in San Miguel Petapa, and currently plays in the Primera División de Ascenso. Their home stadium was Estadio Julio Armando Cobar, which has been converted to artificial turf due to the heavy rains that frequently hit the region.",San Miguel Petapa,Guatemala
14142,14120684,Deportivo Chiantla,"Deportivo Chiantla is a Guatemalan football club from Chiantla, Huehuetenango Department. It was founded on 1980. It currently plays in the Primera División de Ascenso, the second tier of Guatemalan football.",Chiantla,Guatemala
12682,14120954,Teleoptik,"FK Teleoptik is a professional football club based in Zemun, Belgrade, Serbia. They compete in the Serbian League Belgrade, the third tier of the national league system.",Belgrade,Serbia
12688,14120984,Bezanija,"FK Bežanija is a football club based in Bežanija, Belgrade, Serbia. They compete in the Belgrade Intermunicipal League, the sixth tier of the national league system.",Belgrade,Serbia
10411,14120986,Becej,"OFK Bečej 1918 is a football club based in Bečej, Vojvodina, Serbia. They compete in the Serbian League Vojvodina, the third tier of the national league system.",Bečej,Serbia
8016,14121486,Znojmo,"1. SC Znojmo FK is a football club from the South Moravian town of Znojmo, Czech Republic. After the 2018–19 season, the club was relegated into the Moravian–Silesian Football League (third level league).",Znojmo,Czechia
559,14121566,Trnava,FC Spartak Trnava is a Slovak professional football club based in Trnava.,Trnava,Slovakia
679,14121707,Senica,"FK Senica is a Slovak football team, based in the town of Senica. The club was founded in 1921.",Senica,Slovakia
7482,14121935,Austria Lustenau,SC Austria Lustenau is an Austrian association football club based in Lustenau. It was founded in 1914. They play at the Reichshofstadion.,Lustenau,Austria
7893,14121939,Liefering,"FC Liefering GmbH is an Austrian association football club, originally from Liefering, a section of Salzburg. It currently plays in the Second League, the second tier of Austrian football. Since 2012, Liefering has been a reserve team for Austrian Football Bundesliga side FC Red Bull Salzburg.",Salzburg,Austria
7012,14123045,Bradford City,"Bradford City Association Football Club is an English professional football club in Bradford, West Yorkshire. The team compete in League Two, the fourth tier of the English football league system, and are managed by Mark Hughes.",Bradford,England
8298,14123047,Walsall,"Walsall Football Club is a professional association football club based in the town of Walsall, West Midlands, England. The team competes in EFL League Two, the fourth tier of the English football league system.",Walsall,Poland
742,14123053,Luton Town,"Luton Town Football Club is a professional association football club based in the town of Luton, Bedfordshire, England, that competes in the Championship, the second tier of the English football league system.",Luton,England
7355,14123057,Shrewsbury Town,"Shrewsbury Town Football Club is a professional association football club based in Shrewsbury, Shropshire, England. The team competes in League One, the third tier of English football. The club plays its home games at the New Meadow, having moved from the Gay Meadow in 2007.",Shrewsbury,England
745,14123059,Wycombe,"Wycombe Wanderers Football Club  is an English professional association football club based in the town of High Wycombe, Buckinghamshire. The team compete in League One, the third tier of the English football league system.",High Wycombe,England
137,14123063,Sunderland,"Sunderland Association Football Club is an English professional football club based in the city of Sunderland, Tyne and Wear. In the 2022-23 season, Sunderland will play in the Championship, the second tier of English football, following their promotion in 2021-22.",Sunderland,England
12408,14123911,Hapoel Marmorek,"Hapoel Ironi Marmorek Rehovot F.C., commonly known as Hapoel Marmorek, is an Israeli football club based in Rehovot. They are currently in Liga Leumit, the second level of Israeli football. Home matches are played at the Itztoni Stadium.",Rehovot,Israeli
8671,14123921,Maccabi Herzliya,Maccabi Herzliya F.C. is an Israeli football club based in Herzliya. The club is currently in Liga Alef South and plays at the Herzliya Municipal Stadium.,Herzliya,Israel
12562,14128270,Garbarnia,"K.S. Garbarnia Kraków is a Polish football and sports club from Ludwinów, a historical district of the city of Kraków. The club's name comes from the nearby tannery (Polish: Garbarnia) of the Dłużyński brothers, which was the original club sponsor.",Kraków,Poland
8476,14128289,Bytow,"Bytovia Bytów is a Polish semi-professional association football club based in Bytów, Poland, founded in 1946. Bytovia currently plays in the IV liga Pomerania.",Bytów,Poland
9175,14128293,Katowice,"GKS Katowice is a Polish football club based in Katowice, Poland. The club currently plays in the I liga, after having won promotion in 2021.",Katowice,Poland
13462,14129582,Cafetaleros de Chiapas,"Club de Fútbol Cafetaleros de Chiapas is a Mexican football club based in the city of Tuxtla Gutiérrez, Chiapas currently competing in Liga Premier de México, the  third tier of Mexican football. Between 2015 and 2020, the team played at Ascenso MX, the second tier of Mexican football.",Tuxtla Gutiérrez,Mexico
9765,14130379,GOSK Gabela,"Nogometni Klub GOŠK Gabela is a professional association football club based in Gabela, Čapljina that is situated in Bosnia and Herzegovina. The name GOŠK in Croatian means Gabeoski Omladinski Športski Klub (Gabela Youth Sports Club).",Gabela,Bosnia and Herzegovina
12640,14130774,Kom,"FK Kom is a Montenegrin football club based in Zlatica, a suburb of Podgorica. Founded in 1958, they currently compete in the Montenegrin Second League. The team is known as a first youth club of famous Montenegrin player Predrag Mijatović.",Zlatica,Montenegro
12643,14131168,Newry City,"Newry City Athletic Football Club is a semi-professional Northern Irish football club who played in, and won, the NIFL Championship in 2021-22, and will play in the NIFL Premiership in 2022-23. It is based in Newry, County Down and plays at the Showgrounds.",Newry,Northern Irland
9700,14131190,Institute,"Institute Football Club is a Northern Irish semi-professional association football club playing in the NIFL Championship. The club, founded in 1905, currently play their home matches at the Brandywell Stadium, Derry. Club colours are sky blue and white. The current manager is Brian Donaghey.",Derry,Northern Ireland
10258,14131198,Ards,"Ards Football Club is a semi-professional, Northern Irish football club playing in NIFL Championship. The club is based in Newtownards, but plays its home matches at Clandeboye Park in Bangor, which it rents from rivals Bangor to play home games.  The club colours are red and blue.",Bangor,Northern Ireland
579,14132133,MTK Budapest,"Magyar Testgyakorlók Köre Budapest Futball Club or shortly MTK is a Hungarian football club based in Józsefváros, Budapest. The team currently plays in the Nemzeti Bajnokság I. The club's colours are blue and white.",Józsefváros,Hungary
538,1413356,Roda,"Sportvereniging Roda Juliana Combinatie Kerkradekˌraːdə]; Ripuarian: Sjport Verainiejoeng Roda Juliana Combinaatsiejoeën Kirchroa), also known as Roda JC Kerkrade ([ˈroːdaː jeːˈseː ˈkɛr(ə)kˌraːdə]) or commonly Roda JC  or  Roda, is a Dutch professional football club based in Kerkrade, Netherlands.",Kerkrade,Netherlands
12361,1413357,Jong AZ Alkmaar,"Jong AZ is a Dutch association football team, based in Zaandam in the Zaanstreek. It is the reserve team of AZ, based in Alkmaar, and plays in the Keuken Kampioen Divisie.",Zaanstreek,Netherlands
7312,1413362,MVV Maastricht,"Maatschappelijke Voetbal Vereniging Maastricht, commonly known as MVV Maastricht ([ˌɛɱveːˈveː maːˈstrɪxt], Limburgish: [ˌæɱ˦veɪˈveɪ məˈstʀeɪç]) or simply as MVV, is a Dutch professional football club from the city of Maastricht.",Maastricht,Netherlands
7316,1413367,Oss,"TOP Oss, is a professional association football club based in the town of Oss, North Brabant, Netherlands, that competes in the Eerste Divisie, the second tier of the Dutch football league system. Founded in 1928 as T.O.P.",Oss,Netherlands
8062,14133794,Fortuna Koln,"SC Fortuna Köln is a German association football club playing in the city of Cologne, North Rhine-Westphalia.",Cologne,Germany
7735,14133798,Osnabrück,"VfL Osnabrück is a German multi-sport club in Osnabrück, Lower Saxony. It currently fields teams in basketball, gymnastics, swimming, table tennis, and tennis but is by far best known for its football section.",Osnabrück,Germany
10038,14135613,St. Andrews,"St Andrews FC, Saint Andrew's F.C., or St. Andrews F.C. may refer to the following football clubs:  St Andrews F.C. (England), based in Aylestone, Leicester, England St Andrews F.C. (London), based in London, England St. Andrews F.C. (Malta), based in St. Andrew's, Pembroke, Malta Luqa St.",Aylestone,England
12811,14135654,Pieta Hotspurs,"Pietà Hotspurs Football Club is a Maltese football club based in Pietà, founded in 1968, the club currently plays in the Maltese First Division.",Pietà,Malta
7945,14135716,Sliema Wanderers,"Sliema Wanderers Football Club, nicknamed ""tax-Xelin"" (of the shilling), is a professional Maltese football club. It is the most successful team in Malta and hails from the seaside town of Sliema. It currently plays in the Maltese Premier League.",Sliema,Malta
7295,14135985,Viitorul Constanţa,"Fotbal Club Viitorul Constanța, commonly known as Viitorul Constanța or simply Viitorul, was a Romanian professional football club based in Ovidiu, Constanța County.",Ovidiu,Romania
12462,14135993,Sepsi,"Asociația Club Sportiv Sepsi OSK Sfântu Gheorghe, commonly known as Sepsi OSK (Hungarian: [ˈʃɛpʃi ˈoɛʃkaː]), Sepsi Sfântu Gheorghe (Romanian: [ˈsepsi ˈsfɨntu ˈɡe̯orɡe]), or simply Sepsi, is a Romanian professional football club based in Sfântu Gheorghe, Covasna County, that competes in the Liga I.",Sfântu Gheorghe,Romania
9301,14136011,Voluntari,"Fotbal Club Voluntari, commonly known as FC Voluntari or simply Voluntari, is a Romanian professional football club based in Voluntari, Ilfov County, which competes in the Liga I.",Voluntari,Romania
14217,14136358,Monori,"Monori Sportegyesület is a professional football club based in Monor, Pest county, Hungary, that competes in the Nemzeti Bajnokság III, the third tier of Hungarian football.",Monor,Hungary
8886,14136487,Cegled,"Ceglédi Vasutas Sportegyesület, commonly referred to as Ceglédi VSE is a Hungarian sports club based in Cegléd, Pest County. It consists of multiple departments, namely football, athletics and wrestling. The team's colours are yellow and blue.",Cegléd,Hungary
12434,14141123,Dnepr-1,"SC Dnipro-1 is a professional Ukrainian football team from Dnipro. While not officially a successor of FC Dnipro, SC Dnipro-1 took over all of the infrastructure of the former club including its academy.",Dnipro,Ukraine
7472,14141246,Sumy,"FC Sumy was a Ukrainian football team based in the city of Sumy, which used to play in the Persha Liha. In April 2019 the Ukrainian Football Federation deprived the club of its professional status.Previously until 2008 FC Sumy name carried by two clubs as a provisional name.",Sumy,Ukraine
6970,14142020,Karabükspor,"Kardemir Demir Çelik Karabükspor or simply known as Kardemir Karabükspor or Karabükspor is a Turkish sports club based in Karabük. The team was founded in 1969 after a merger between ""Karabük Gençlikspor"" and ""Demir Çelik Spor"".",Karabük,Turkey
10949,14142023,Afjet Afyonspor,"Afjet Afyonspor is a Turkish professional football club based in Afyonkarahisar, which currently competes in the TFF Second League, the third level of Turkish football.",Afyonkarahisar,Turkey
8697,14142873,El Dakhleya,"El Dakhleya Sporting Club, is an Egyptian sports club based in Abbassia, Cairo, Egypt. The club is mainly known for its football team, which currently plays in the Egyptian Second Division, the second-highest league in the Egyptian football league system.",Abbassia,Egypt
14247,14142874,Nogoom,"Nogoom Football Clubogoom Football Club (Arabic: نادي النجوم لكرة القدم, formerly Nogoom El Mostakbal Football Club (Arabic: نادي نجوم المستقبل لكرة القدم, is an Egyptian football club based in October, Giza, Egypt.",October,Egypt
7820,14146032,Chabab Rif Al Hoceima,Chabab Rif Al-Hoceima is a Moroccan football club based in Al Hoceima. The club was founded in 1953. In 2007 the team was promoted to the GNF 2 for the third time in their history. In 2010 the team was promoted to the GNF 1 for the first time in their history.,Al Hoceima,Morocco
12656,14147990,Gabes,"Avenir Sportif de Gabès, often referred to as ٍِASG or Zliza is a football club from Gabès in Tunisia. The club was founded in 1978,by M. Hmad Nasfi, a local businessman.  the team plays in red and black colors.",Gabès,Tunisia
8632,14148308,Huracan,"Club Atlético Huracán  is an Argentine sports club from the Parque Patricios neighbourhood of Buenos Aires. The club is notable for its football team, that currently plays in the Primera División, the top level of the Argentine football league system.",Buenos Aires,Argentine
13095,14150565,Kustosija,"NK Kustošija is a Croatian football club based in Zagreb. It was founded in 1929. As of the 2017–18 season, the club's senior team participates in the 2. HNL.",Zagreb,Croatia
9085,14150655,Lucko,"Nogometni klub Lučko is a Croatian football club based in the Novi Zagreb – zapad (New Zagreb-West) district in southwest Zagreb. Founded in 1931 as SK Velebit, shortly after renamed into NK Velebit, it is one of the oldest clubs in its borough.",Zagrebct,Croatia
13092,14150656,Solin,"NK Solin is a Croatian football club based in the town of Solin, near Split, currently playing in the 2. HNL, the Croatian second division.",Solin,Croatia
12624,14151059,CS Balotesti,"Clubul Sportiv Balotești, commonly known as CS Balotești or simply as Balotești, is a Romanian football club from Balotești, Ilfov County founded in 2006. They currently play in the Liga IV.",Balotești,Romania
7840,14151062,Dacia Unirea,"Asociația Fotbal Club 1919 Dacia Unirea Brăila, commonly known as Dacia Unirea Brăila, is a Romanian professional football club from Brăila, founded in 1919. The club currently plays in the Liga II. Their home is the 18,256-seat Stadionul Municipal stadium, where they have played since 1974.",Brăila,Romania
